bat_t0,bat_t1,bat_t2,bat_t3,bat_t4,bat_t5,riot_sum,prot_sum,expl_sum,viol_sum,strat_sum,prevalenceUndernourishment,"Death rate, crude (per 1,000 people)",GDP per Capita,Military expenditure (% of GDP),prevalenceUndernourishment_y2,"Death rate, crude (per 1,000 people)_y2",GDP per Capita_y2,Military expenditure (% of GDP)_y2,rfc,iso3,date
1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,2.0,10.1,9.025,901.5438712063569,0.863004044861682,10.1,9.025,901.5438712063569,0.863004044861682,0.001,BEN,2020-01-01
0.0,0.0,0.0,1.0,0.0,0.0,113.0,152.0,0.0,4.0,10.0,16.5,8.715,878.599613250501,2.46740138641465,16.5,8.715,878.599613250501,2.46740138641465,0.002,GIN,2020-01-01
6.0,6.0,7.0,7.0,6.0,2.0,55.0,86.0,3.0,20.0,7.0,20.6,6.691,772.313530261357,0.6419202927722609,20.6,6.691,772.313530261357,0.6419202927722609,0.012,ETH,2020-01-01
0.0,0.0,2.0,2.0,3.0,1.0,45.0,468.0,4.0,4.0,7.0,4.3,6.274,3447.5079097555104,2.08983075733882,4.3,6.274,3447.5079097555104,2.08983075733882,0.004,TUN,2020-01-01
0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,1.0,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,0.006,ZMB,2020-01-01
58.0,51.0,49.0,34.0,33.0,29.0,79.0,372.0,49.0,221.0,58.0,13.4,12.114,2028.1819701759803,0.506584947663024,13.4,12.114,2028.1819701759803,0.506584947663024,0.346,NGA,2020-01-01
4.0,0.0,2.0,0.0,0.0,2.0,24.0,64.0,0.0,8.0,5.0,5.5,7.414,2202.31216442504,0.41391681686450804,5.5,7.414,2202.31216442504,0.41391681686450804,0.009,GHA,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,10.5,6.997999999999999,7952.525892776509,1.5312076297688402,10.5,6.997999999999999,7952.525892776509,1.5312076297688402,0.001,GAB,2020-01-01
55.0,31.0,71.0,63.0,38.0,52.0,87.0,312.0,8.0,330.0,123.0,16.3,7.653333333333332,5468.003001920557,1.3521734856580303,10.0,9.263,1217.6430054826035,1.0566665655667258,0.475,COD,2020-01-01
2.0,1.0,0.0,1.0,4.0,0.0,44.0,64.0,0.0,1.0,5.0,22.1,8.308666666666667,2983.480111064605,1.1731393415472209,11.8,5.987500000000002,11876.471881516944,5.613784205546856,0.047,CIV,2020-01-01
1.0,1.0,6.0,12.0,7.0,3.0,30.0,13.0,2.0,139.0,16.0,27.9,8.964,498.95722020865196,0.9941051974364109,27.9,8.964,498.95722020865196,0.9941051974364109,0.129,MOZ,2020-01-01
0.0,0.0,1.0,0.0,0.0,0.0,3.0,359.0,0.0,2.0,2.0,3.4,5.072,3237.8833681566603,3.10442662748775,3.4,5.072,3237.8833681566603,3.10442662748775,0.0,MAR,2020-01-01
0.0,2.0,0.0,1.0,0.0,4.0,421.0,2036.0,14.0,6.0,45.0,11.0,4.263,8269.78767551923,4.993891315784589,11.0,4.263,8269.78767551923,4.993891315784589,0.119,LBN,2020-01-01
97.0,121.0,108.0,62.0,84.0,106.0,8.0,39.0,270.0,239.0,59.0,14.95,11.062000000000001,314.544165670763,4.34098119096771,38.55,11.062000000000001,314.544165670763,1.1273683051353898,0.993,SOM,2020-01-01
0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,0.14,DJI,2020-01-01
45.0,39.0,14.0,5.0,16.0,10.0,16.0,27.0,2.0,166.0,70.0,9.9,9.501,1533.74213975885,1.25032908627177,9.9,9.501,1533.74213975885,1.25032908627177,0.393,CMR,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,2.0,4.0,1.0,25.0,8.432,3432.38573600893,1.77713755353982,25.0,8.432,3432.38573600893,1.77713755353982,0.006,AGO,2020-01-01
22.0,15.0,12.0,15.0,15.0,11.0,26.0,51.0,51.0,118.0,32.0,6.3,9.984,899.659908096615,2.8650192995004,6.3,9.984,899.659908096615,2.8650192995004,0.592,MLI,2020-01-01
0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,11.325,9.763,5580.709959892657,1.522093989659462,13.966666666666667,4.832333333333334,2957.658532485306,3.4037281301114835,0.002,GMB,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.349999999999998,9.542,10261.7600116887,0.17916867981852397,15.05,9.542,10261.7600116887,0.17916867981852397,0.0,GNQ,2020-01-01
36.0,56.0,46.0,60.0,62.0,52.0,2.0,68.0,366.0,74.0,31.0,21.375,5.099,7241.70448113024,15.479576301383199,19.125,5.099,7241.70448113024,15.479576301383199,0.989,LBY,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,26.4,5.834,8258.641665746909,2.78232195396813,26.4,5.834,8258.641665746909,2.78232195396813,0.0,BWA,2020-01-01
337.0,269.0,235.0,216.0,288.0,276.0,18.0,282.0,2248.0,620.0,717.0,43.0,9.2525,4367.181458145616,2.09546581296041,15.9,5.447000000000001,9923.771507053916,4.97421852731637,0.951,YEM,2020-01-01
8.0,9.0,6.0,3.0,8.0,0.0,4.0,18.0,0.0,29.0,17.0,59.6,12.671,475.721250544318,1.40860967195269,59.6,12.671,475.721250544318,1.40860967195269,0.604,CAF,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.8,2.4619999999999997,16415.157278098897,8.17129950109292,6.8,2.4619999999999997,16415.157278098897,8.17129950109292,0.023,OMN,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,2.0,0.0,4.7,1.9455,29710.055318291845,5.774769574538647,28.45,6.2845,875.1090478268021,1.755060864340825,0.015,SWZ,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,1.429,43004.9533584848,3.3782396479843757,2.6,1.429,43004.9533584848,2.49728941899255,0.0,ARE,2020-01-01
0.0,1.0,1.0,1.0,0.0,1.0,244.0,445.0,0.0,21.0,3.0,6.2,9.498,6374.02819575944,0.981709721430103,6.2,9.498,6374.02819575944,0.981709721430103,0.002,ZAF,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,0.0,KWT,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,1.0,5.0,17.5,6.811,389.398033178836,0.8461269383180899,17.5,6.811,389.398033178836,0.8461269383180899,0.006,MWI,2020-01-01
16.0,9.0,11.0,16.0,13.0,10.0,31.0,20.0,0.0,39.0,4.0,44.4,6.185,527.501285041282,0.602150651051468,44.4,6.185,527.501285041282,0.602150651051468,0.216,MDG,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,0.001,LSO,2020-01-01
41.0,62.0,41.0,70.0,51.0,64.0,329.0,851.0,601.0,175.0,104.0,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,0.63,IRQ,2020-01-01
15.0,21.0,25.0,20.0,12.0,15.0,5.0,41.0,40.0,140.0,44.0,20.0,8.341000000000001,715.12290404614,2.05918567597085,20.0,8.341000000000001,715.12290404614,2.05918567597085,0.671,BFA,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,9.0,4.0,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,0.0,TZA,2020-01-01
5.0,13.0,18.0,57.0,56.0,52.0,15.0,1120.0,83.0,80.0,494.0,24.23333333333333,6.974,931.025641200284,11.038804411384351,18.25,6.242333333333334,4965.796422407523,11.137333962423025,0.646,TUR,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.766666666666666,7.3260000000000005,811.376028602108,20.8657453093811,4.9,7.3260000000000005,811.376028602108,20.8657453093811,0.033,ERI,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,1.0,1.0,11.3,5.845,1521.95355421391,1.85432975233273,11.3,5.845,1521.95355421391,1.85432975233273,0.0,SEN,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,0.0,2.0,2.0,37.2,7.729,677.322178545364,0.7653727598610028,37.2,7.729,677.322178545364,0.7653727598610028,0.0,LBR,2020-01-01
1.0,7.0,0.0,0.0,0.0,0.0,55.0,63.0,0.0,28.0,4.0,41.0,6.769,642.776744292007,1.4250058976975302,41.0,6.769,642.776744292007,1.4250058976975302,0.033,UGA,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,1.0,27.3,8.23,5931.453886116171,3.3496331905387997,27.3,8.23,5931.453886116171,3.3496331905387997,0.003,NAM,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,38.066666666666656,1.169,68793.78443726139,3.47255929100505,11.95,1.169,68793.78443726139,1.018896288715932,0.008,QAT,2020-01-01
0.0,0.0,0.0,0.0,0.0,0.0,71.0,80.0,0.0,0.0,7.0,48.83333333333333,2.3680000000000003,24050.7575053956,3.5954853914712994,31.65,2.3680000000000003,24050.7575053956,3.5954853914712994,0.021,BHR,2020-02-01
8.0,9.0,6.0,3.0,8.0,0.0,4.0,18.0,0.0,29.0,17.0,59.6,12.671,475.721250544318,1.40860967195269,59.6,12.671,475.721250544318,1.40860967195269,0.604,CAF,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,26.4,5.834,8258.641665746909,2.78232195396813,26.4,5.834,8258.641665746909,2.78232195396813,0.0,BWA,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.35,7.3260000000000005,811.376028602108,20.8657453093811,9.8,7.3260000000000005,811.376028602108,20.8657453093811,0.0,ERI,2020-02-01
0.0,0.0,2.0,2.0,3.0,1.0,45.0,468.0,4.0,4.0,7.0,4.3,6.274,3447.5079097555104,2.08983075733882,4.3,6.274,3447.5079097555104,2.08983075733882,0.004,TUN,2020-02-01
58.0,51.0,49.0,34.0,33.0,29.0,79.0,372.0,49.0,221.0,58.0,13.4,12.114,2028.1819701759803,0.506584947663024,13.4,12.114,2028.1819701759803,0.506584947663024,0.346,NGA,2020-02-01
0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,19.35,11.01775,1690.4670222683262,0.5712819007125187,17.375,7.385666666666667,2689.888363684806,6.795091623462848,0.018,GMB,2020-02-01
2.0,1.0,0.0,8.0,3.0,8.0,334.0,101.0,118.0,107.0,161.0,25.300000000000004,9.9215,1352.752074360672,0.6359788537620135,12.866666666666667,4.452,12087.566764068908,6.039912185241888,0.44,PSE,2020-02-01
55.0,31.0,71.0,63.0,38.0,52.0,87.0,312.0,8.0,330.0,123.0,31.25,8.82525,1015.037126453018,0.7006758068115082,33.90000000000001,7.896,2428.6994144023,1.6267929034202688,0.376,COD,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,0.0,2.0,2.0,37.2,7.729,677.322178545364,0.7653727598610028,37.2,7.729,677.322178545364,0.7653727598610028,0.0,LBR,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,0.001,LSO,2020-02-01
97.0,121.0,108.0,62.0,84.0,106.0,8.0,39.0,270.0,239.0,59.0,14.85,11.062000000000001,314.544165670763,1.83402247752637,11.2,11.062000000000001,314.544165670763,2.4189694296304904,0.999,SOM,2020-02-01
276.0,277.0,322.0,424.0,115.0,258.0,13.0,251.0,5737.0,1432.0,768.0,16.6,9.584,293.14810502370545,1.85809197418888,20.7,10.9595,1403.075945989251,1.0718766584603818,0.935,SYR,2020-02-01
4.0,5.0,11.0,10.0,3.0,4.0,10.0,26.0,6.0,162.0,58.0,18.35,8.106,271.752044376648,1.8821614708513899,23.1,8.106,271.752044376648,1.8821614708513899,0.218,BDI,2020-02-01
11.0,12.0,11.0,3.0,2.0,7.0,32.0,337.0,2.0,141.0,18.0,20.1,7.261,977.273635724417,2.27830187334924,20.1,7.261,977.273635724417,2.27830187334924,0.114,SDN,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,9.542,10261.7600116887,0.17916867981852397,30.25,9.542,10261.7600116887,0.17916867981852397,0.0,GNQ,2020-02-01
11.0,7.0,3.0,13.0,11.0,9.0,3.0,100.0,122.0,51.0,28.0,25.3,9.253,5380.358615948677,0.5866369386274675,20.4,5.895,4007.009005695799,8.060748297077732,0.574,EGY,2020-02-01
1.0,1.0,6.0,12.0,7.0,3.0,30.0,13.0,2.0,139.0,16.0,27.9,8.964,498.95722020865196,0.9941051974364109,27.9,8.964,498.95722020865196,0.9941051974364109,0.129,MOZ,2020-02-01
0.0,0.0,3.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,4.0,16.1,8.568,679.257083602874,1.97291955976058,16.1,8.568,679.257083602874,1.97291955976058,0.028,TGO,2020-02-01
4.0,0.0,2.0,0.0,0.0,2.0,24.0,64.0,0.0,8.0,5.0,5.5,7.414,2202.31216442504,0.41391681686450804,5.5,7.414,2202.31216442504,0.41391681686450804,0.009,GHA,2020-02-01
15.0,21.0,25.0,20.0,12.0,15.0,5.0,41.0,40.0,140.0,44.0,20.0,8.341000000000001,715.12290404614,2.05918567597085,20.0,8.341000000000001,715.12290404614,2.05918567597085,0.671,BFA,2020-02-01
0.0,1.0,1.0,1.0,0.0,1.0,244.0,445.0,0.0,21.0,3.0,6.2,9.498,6374.02819575944,0.981709721430103,6.2,9.498,6374.02819575944,0.981709721430103,0.002,ZAF,2020-02-01
0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,36.8,5.308,772.944459929187,1.2318198553324098,36.8,5.308,772.944459929187,1.2318198553324098,0.098,RWA,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,21.55,7.646,836.3021840129012,2.048419577416405,27.05,5.3225,18070.701475830087,3.612569069452925,0.005,COG,2020-02-01
22.0,15.0,12.0,15.0,15.0,11.0,26.0,51.0,51.0,118.0,32.0,6.3,9.984,899.659908096615,2.8650192995004,6.3,9.984,899.659908096615,2.8650192995004,0.592,MLI,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,1.0,5.0,17.5,6.811,389.398033178836,0.8461269383180899,17.5,6.811,389.398033178836,0.8461269383180899,0.006,MWI,2020-02-01
22.0,18.0,9.0,8.0,19.0,21.0,4.0,16.0,7.0,96.0,10.0,13.7,10.574000000000002,1119.65133182314,1.32920833296659,23.65,10.574000000000002,1119.65133182314,1.32920833296659,0.702,SSD,2020-02-01
45.0,39.0,14.0,5.0,16.0,10.0,16.0,27.0,2.0,166.0,70.0,9.9,9.501,1533.74213975885,1.25032908627177,9.9,9.501,1533.74213975885,1.25032908627177,0.393,CMR,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,1.0,1.0,11.3,5.845,1521.95355421391,1.85432975233273,11.3,5.845,1521.95355421391,1.85432975233273,0.0,SEN,2020-02-01
1.0,0.0,2.0,0.0,0.0,0.0,14.0,28.0,0.0,12.0,7.0,51.3,8.044,2146.99638487707,2.16960636324343,51.3,8.044,2146.99638487707,2.16960636324343,0.0,ZWE,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,0.0,2.0,1.0,10.4,7.3389999999999995,1188.8345875397301,3.01925207389013,10.4,7.3389999999999995,1188.8345875397301,3.01925207389013,0.0,MRT,2020-02-01
0.0,0.0,1.0,0.0,0.0,0.0,11.0,85.0,0.0,0.0,22.0,12.2,3.843,4241.78878213854,4.682528726008179,12.2,3.843,4241.78878213854,4.682528726008179,0.011,JOR,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,1.0,27.3,8.23,5931.453886116171,3.3496331905387997,27.3,8.23,5931.453886116171,3.3496331905387997,0.003,NAM,2020-02-01
5.0,13.0,18.0,57.0,56.0,52.0,15.0,1120.0,83.0,80.0,494.0,15.6,6.4735,5023.084473742565,4.310523618052235,16.8,9.107000000000001,3415.556897106392,3.1073262450196,0.569,TUR,2020-02-01
1.0,0.0,1.0,2.0,1.0,0.0,7.0,1144.0,0.0,1.0,17.0,3.9,4.717,4114.71506136896,5.27141404556567,3.9,4.717,4114.71506136896,5.27141404556567,0.014,DZA,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.8,2.4619999999999997,16415.157278098897,8.17129950109292,6.8,2.4619999999999997,16415.157278098897,8.17129950109292,0.023,OMN,2020-02-01
0.0,0.0,0.0,1.0,0.0,0.0,113.0,152.0,0.0,4.0,10.0,16.5,8.715,878.599613250501,2.46740138641465,16.5,8.715,878.599613250501,2.46740138641465,0.002,GIN,2020-02-01
1.0,7.0,0.0,0.0,0.0,0.0,55.0,63.0,0.0,28.0,4.0,41.0,6.769,642.776744292007,1.4250058976975302,41.0,6.769,642.776744292007,1.4250058976975302,0.033,UGA,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,9.0,4.0,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,30.7,6.622000000000001,1050.6752537984598,1.2118635133876001,0.0,TZA,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,28.0,9.805,777.969921802522,1.6371683692577401,28.0,9.805,777.969921802522,1.6371683692577401,0.003,GNB,2020-02-01
0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,1.0,6.0,25.6,12.003,533.991184258936,0.7976317629685981,25.6,12.003,533.991184258936,0.7976317629685981,0.003,SLE,2020-02-01
3.0,3.0,2.0,5.0,3.0,11.0,16.0,15.0,9.0,23.0,22.0,37.5,12.309000000000001,728.343235359289,2.1295595384847,37.5,12.309000000000001,728.343235359289,2.1295595384847,0.33,TCD,2020-02-01
2.0,1.0,0.0,1.0,4.0,0.0,44.0,64.0,0.0,1.0,5.0,22.3,7.877499999999999,12033.653346715544,5.45213933253787,21.45,7.1815,4336.3109853545,2.6175856192354,0.047,CIV,2020-02-01
5.0,2.0,6.0,2.0,25.0,49.0,1.0,0.0,145.0,12.0,26.0,7.1,3.446,23338.9634580718,8.77471912659104,7.1,3.446,23338.9634580718,8.77471912659104,0.675,SAU,2020-02-01
0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,0.14,DJI,2020-02-01
6.0,6.0,7.0,7.0,6.0,2.0,55.0,86.0,3.0,20.0,7.0,20.6,6.691,772.313530261357,0.6419202927722609,20.6,6.691,772.313530261357,0.6419202927722609,0.012,ETH,2020-02-01
0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,1.0,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,46.7,6.632999999999999,1539.9001577990698,1.40095005931668,0.006,ZMB,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,2.0,0.0,40.933333333333344,6.2826666666666675,1596.77013753073,1.3407750350290033,18.1,7.018,1626.49370911175,0.8128901651260539,0.0,SWZ,2020-02-01
0.0,1.0,0.0,0.0,0.0,1.0,196.0,888.0,2.0,10.0,31.0,35.166666666666664,5.932333333333332,1653.64011726239,1.280600010741327,18.933333333333334,6.442,7759.976250038921,3.908524869390853,0.025,IRN,2020-02-01
9.0,3.0,2.0,6.0,6.0,2.0,67.0,90.0,3.0,53.0,9.0,29.4,5.582000000000001,1710.51009699405,1.2204249864536498,29.4,5.582000000000001,1710.51009699405,1.2204249864536498,0.03,KEN,2020-02-01
36.0,56.0,46.0,60.0,62.0,52.0,2.0,68.0,366.0,74.0,31.0,16.1,5.099,7241.70448113024,15.479576301383199,20.2,5.099,7241.70448113024,15.479576301383199,0.988,LBY,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,2.8,2.6010000000000004,33994.4065667831,5.05553177566242,0.0,KWT,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,2.0,4.0,1.0,25.0,8.432,3432.38573600893,1.77713755353982,25.0,8.432,3432.38573600893,1.77713755353982,0.006,AGO,2020-02-01
0.0,0.0,1.0,0.0,0.0,0.0,3.0,359.0,0.0,2.0,2.0,3.4,5.072,3237.8833681566603,3.10442662748775,3.4,5.072,3237.8833681566603,3.10442662748775,0.0,MAR,2020-02-01
4.0,6.0,4.0,6.0,2.0,2.0,4.0,20.0,12.0,65.0,41.0,16.5,8.529,413.980304962089,2.45284928450267,16.5,8.529,413.980304962089,2.45284928450267,0.407,NER,2020-02-01
337.0,269.0,235.0,216.0,288.0,276.0,18.0,282.0,2248.0,620.0,717.0,13.3,8.777000000000001,657.762088084223,1.6579266646821762,30.6,8.062999999999999,4180.076650259235,2.4882130469795345,0.955,YEM,2020-02-01
1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,2.0,10.1,9.025,901.5438712063569,0.863004044861682,10.1,9.025,901.5438712063569,0.863004044861682,0.001,BEN,2020-02-01
0.0,0.0,0.0,0.0,1.0,0.0,15.0,111.0,74.0,19.0,67.0,2.5,5.1,41715.0292840432,4.34810126356225,2.5,5.1,41715.0292840432,4.34810126356225,0.076,ISR,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,1.429,43004.9533584848,3.807576778221154,2.6,1.429,43004.9533584848,2.16086556937369,0.006,ARE,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.8,1.169,68793.78443726139,3.2670522928800567,34.1,1.169,68793.78443726139,1.67071152593615,0.005,QAT,2020-02-01
41.0,62.0,41.0,70.0,51.0,64.0,329.0,851.0,601.0,175.0,104.0,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,29.0,4.8260000000000005,5834.166210760611,2.72652780753896,0.63,IRQ,2020-02-01
0.0,2.0,0.0,1.0,0.0,4.0,421.0,2036.0,14.0,6.0,45.0,11.0,4.263,8269.78767551923,4.993891315784589,11.0,4.263,8269.78767551923,4.993891315784589,0.119,LBN,2020-02-01
0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,10.5,6.997999999999999,7952.525892776509,1.5312076297688402,10.5,6.997999999999999,7952.525892776509,1.5312076297688402,0.001,GAB,2020-02-01
16.0,9.0,11.0,16.0,13.0,10.0,31.0,20.0,0.0,39.0,4.0,44.4,6.185,527.501285041282,0.602150651051468,44.4,6.185,527.501285041282,0.602150651051468,0.216,MDG,2020-02-01
6.0,6.0,7.0,7.0,6.0,2.0,55.0,86.0,3.0,20.0,7.0,20.6,6.691,772.313530261357,0.6419202927722609,20.6,6.691,772.313530261357,0.6419202927722609,0.012,ETH,2020-03-01
0.0,0.0,0.0,1.0,0.0,0.0,113.0,152.0,0.0,4.0,10.0,16.5,8.715,878.599613250501,2.46740138641465,16.5,8.715,878.599613250501,2.46740138641465,0.002,GIN,2020-03-01
1.0,1.0,6.0,12.0,7.0,3.0,30.0,13.0,2.0,139.0,16.0,27.9,8.964,498.95722020865196,0.9941051974364109,27.9,8.964,498.95722020865196,0.9941051974364109,0.129,MOZ,2020-03-01
1.0,7.0,0.0,0.0,0.0,0.0,55.0,63.0,0.0,28.0,4.0,41.0,6.769,642.776744292007,1.4250058976975302,41.0,6.769,642.776744292007,1.4250058976975302,0.033,UGA,2020-03-01
0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,1.0,5.0,17.5,6.811,389.398033178836,0.8461269383180899,17.5,6.811,389.398033178836,0.8461269383180899,0.006,MWI,2020-03-01
337.0,269.0,235.0,216.0,288.0,276.0,18.0,282.0,2248.0,620.0,717.0,26.46666666666667,8.1765,5325.579022433769,0.5126478090683071,5.133333333333333,5.003333333333334,7770.057699203307,4.116987005256853,0.872,YEM,2020-03-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.433333333333344,9.542,10261.7600116887,0.17916867981852397,19.066666666666666,9.542,10261.7600116887,0.17916867981852397,0.0,GNQ,2020-03-01
16.0,9.0,11.0,16.0,13.0,10.0,31.0,20.0,0.0,39.0,4.0,44.4,6.185,527.501285041282,0.602150651051468,44.4,6.185,527.501285041282,0.602150651051468,0.216,MDG,2020-03-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,1.0,27.3,8.23,5931.453886116171,3.3496331905387997,27.3,8.23,5931.453886116171,3.3496331905387997,0.003,NAM,2020-03-01
1.0,0.0,1.0,2.0,1.0,0.0,7.0,1144.0,0.0,1.0,17.0,3.9,4.717,4114.71506136896,5.27141404556567,3.9,4.717,4114.71506136896,5.27141404556567,0.014,DZA,2020-03-01
0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,0.0,2.0,2.0,37.2,7.729,677.322178545364,0.7653727598610028,37.2,7.729,677.322178545364,0.7653727598610028,0.0,LBR,2020-03-01
0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,18.9,7.292999999999999,3082.5430987195696,3.6880710661508296,0.14,DJI,2020-03-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,1.429,43004.9533584848,3.14510926942417,2.6,1.429,43004.9533584848,0.3974461917148573,0.006,ARE,2020-03-01
276.0,277.0,322.0,424.0,115.0,258.0,13.0,251.0,5737.0,1432.0,768.0,11.3,4.885,21860.038131265468,2.60214747269751,10.833333333333332,5.4855,26633.356685086746,0.2883074357666907,0.875,SYR,2020-03-01
15.0,21.0,25.0,20.0,12.0,15.0,5.0,41.0,40.0,140.0,44.0,20.0,8.341000000000001,715.12290404614,2.05918567597085,20.0,8.341000000000001,715.12290404614,2.05918567597085,0.671,BFA,2020-03-01
0.0,1.0,1.0,1.0,0.0,1.0,244.0,445.0,0.0,21.0,3.0,6.2,9.498,6374.02819575944,0.981709721430103,6.2,9.498,6374.02819575944,0.981709721430103,0.002,ZAF,2020-03-01
0.0,0.0,3.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,4.0,16.1,8.568,679.257083602874,1.97291955976058,16.1,8.568,679.257083602874,1.97291955976058,0.028,TGO,2020-03-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,13.1,14.655999999999999,1299.15312598733,1.8099529808638601,0.001,LSO,2020-03-01
